elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw,unwrapped yaw,vx_abs_filtered,vy_abs_filtered,w,ax_abs_filtered_more,ay_abs_filtered_more,acc_w,vx body,vy body,ax body no centrifugal,ay body no centrifugal,ax body,ay body,steering angle,Vx_wheel_front,slip angle front,slip angle rear,Fx wheel,Fy rear wheel,Fy front wheel,V_y front wheel,V_y rear wheel
2.793224334716797,0.0,0.0,0.2899999916553497,0.3300000131130218,0.0054541528224945,0.0,1.0,0.2635551691055298,0.8378345966339111,2.8199589252471924,-0.4081699658928957,0.015106728008680917,-0.8678461335674869,-0.8601598464027987,0.002427993973558606,-0.001987161271795115,0.0026706287259087367,0.0017146609175406175,-0.0020985551703346433,0.011651557964361584,0.0030899827097459493,0.0005440326361812935,0.00270909456842269,-6.92999597559436e-05,0.0027105474776087076,-7.755215634315245e-05,0.29662455851647673,0.0031768879029004213,-0.00044975586691447074,0.0007493445445835577,0.004256868691088913,-0.00037355708620393836,-0.0004213539851946236,-0.00017733554581926027,0.00029563965573727106
2.793224334716797,0.0,0.0,0.2899999916553497,0.3300000131130218,0.0054541528224945,0.0,1.0,0.2635551691055298,0.8378345966339111,2.829914093017578,-0.4080916054383029,0.015028950484510585,-0.867773711481174,-0.8600874243164859,0.002413674675916868,-0.0020050325174858557,0.003435821666179234,-0.0014929683170879203,0.0013945567636540616,0.005034346763002299,0.003094225214007163,0.0005212975756133844,-0.0020309035620168342,-0.00022175140285680422,-0.002029112476512015,-0.0002323826088871281,0.29662455851647673,0.0031923024856174947,-0.00035869317357935016,0.0005113373147750206,-0.0031465812871119005,-0.00030200039449244535,0.0004649828249730818,-0.0001414165503163513,0.0002017346293839311
2.793224334716797,0.0,0.0,0.2899999916553497,0.3300000131130218,0.0054541528224945,0.0,1.0,0.2635551691055298,0.8378345966339111,2.839846611022949,-0.40798550662040395,0.014933432646146116,-0.8677416402819916,-0.8600553531173035,0.0023346300189117175,-0.001873105526838699,0.0037294744540756776,-0.006839732263713146,0.006488455241266132,0.0032621874794181746,0.0029426888980608,0.0005473606572517982,-0.009379672543362371,-0.0009506481139131117,-0.009377631175773985,-0.0009616227969847216,0.29662455851647673,0.003061910818779539,-0.00012572721305103836,0.000507830969213256,-0.01467901856660435,-0.0007871910372459266,0.0016576388961593905,-4.959442758239855e-05,0.00020048530683315006
2.793224334716797,0.0,0.0,0.2899999916553497,0.3300000131130218,0.0054541528224945,0.0,1.0,0.2635551691055298,0.8378345966339111,2.850038528442383,-0.4079078968733212,0.014898572314247682,-0.8675021280738106,-0.8598158409091224,0.002236229638127676,-0.001903308950893916,0.0038719290782022143,-0.010091226374562761,0.008425860427782731,-0.011608553201281022,0.0029014918967819364,0.0004523855986902033,-0.012969765609172398,-0.002147825350040124,-0.01296801400421827,-0.002159059720885442,0.29662455851647673,0.002998103850797218,-0.00029755782389472425,0.00023365454015340567,-0.02064123661784395,-0.001252787042326526,0.0011434704818993613,-0.00011741461774535773,9.226066089104679e-05
2.793224334716797,0.0,0.0,0.2899999916553497,0.3300000131130218,0.0054541528224945,0.0,1.0,0.2635551691055298,0.8378345966339111,2.860060214996338,-0.4078518681770435,0.014843100402344746,-0.8674955213944482,-0.8598092342297601,0.0022514068446748393,-0.0018950258572241634,0.003563094718932215,-0.012894532059686822,0.011121120185847386,-0.006561964053468159,0.002905123007808913,0.00046927187140951106,-0.01684141377052544,-0.002512977006721201,-0.01683974171039868,-0.002523328235168173,0.29662455851647673,0.00299924620218098,-0.0003195680234319879,0.0003491714182864973,-0.02666283273318851,-0.0016602389496030488,0.0019528643095299161,-0.00012609987679208106,0.00013787136326183757
2.793224334716797,0.0,0.0,0.2899999916553497,0.3300000131130218,0.0054541528224945,0.0,1.0,0.2635551691055298,0.8378345966339111,2.8699874877929688,-0.40785040399483935,0.014829209597911574,-0.8675280928585398,-0.8598418056938517,0.0022586048928649777,-0.00191124997682035,0.0029096596384846894,-0.0130202652731751,0.011773959080224806,-0.008443792786484243,0.0029220985143216067,0.00046423357113511754,-0.017418061756341592,-0.0021827837407604298,-0.01741671099465683,-0.0021912860528672273,0.29662455851647673,0.0029986343506530695,-0.00047179989477651835,0.0004903674378889604,-0.027484280014494336,-0.001366078681939018,0.002325392205365778,-0.0001861785879594169,0.0001936085221834098
2.793224334716797,0.0,0.0,0.2899999916553497,0.3300000131130218,0.0054541528224945,0.0,1.0,0.2635551691055298,0.8378345966339111,2.8799190521240234,-0.4078805974228991,0.014852797642773953,-0.867256944463554,-0.8595706572988658,0.0021839637339843548,-0.0019004513006078002,0.003170408604743869,-0.011953547265090968,0.010219650691886068,-0.018764178793615725,0.0028653206417668803,0.0004139448721815488,-0.015544853607296457,-0.00238455002267797,-0.015543541232911804,-0.002393634259895978,0.29662455851647673,0.0029357716061953125,-0.0005006065334683467,0.0003014966713108531,-0.024731608788626017,-0.001228087991943111,0.001396734216731624,-0.00019760395704307237,0.00011906777641836346
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.890084981918335,-0.4079107595180679,0.014874154803176507,-0.8673384944054319,-0.8596522072407438,0.0020922241845700157,-0.0017452844526970835,0.0023005946659447303,-0.010461285011012768,0.009153417276805973,-0.017899908086239365,0.0026878515541315334,0.000445952780323797,-0.013762862956103884,-0.0019511881448168792,-0.013761836999516209,-0.0019573718017651654,0.29662455851647673,0.0027549444760945857,-0.0004608941173498356,0.0005869367970498311,-0.021866692089846686,-0.0009343749286394038,0.0013361797473022748,-0.0001820752708851267,0.00023197636333862305
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.900278091430664,-0.40791497994433795,0.014877955834616562,-0.867263615803192,-0.8595773286385039,0.0019762058981944663,-0.001725091756512922,0.003117957438545462,-0.010153076560243758,0.009173880176851106,-0.01659716347469435,0.002596855791081033,0.00037104086132977074,-0.013577325583863136,-0.0017033118114920844,-0.013576168694249548,-0.0017114086973227154,0.29662455851647673,0.0026652564076843415,-0.00041548516669344713,0.00020496706487856857,-0.021507145202973112,-0.0007887689504741422,0.0015345431798663193,-0.00016420112762073006,8.104220537867644e-05
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.90990686416626,-0.40789307898252714,0.014856484022547396,-0.8674994815053267,-0.8598131943406386,0.0019161320567362015,-0.0015285028930003826,0.0019040671976101,-0.01111148865957307,0.010202625246201715,-0.006531218938823013,0.0024086058285778295,0.00045442393786370003,-0.01498186449159099,-0.0017613853927686055,-0.014980999237877095,-0.001765971540118773,0.29662455851647673,0.0024810407910855472,-0.0003106662112785449,0.0007008173374694975,-0.02360477582069925,-0.0011101739680745802,0.0021183698011164307,-0.00012287522216013083,0.0002773282144515523
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.919856309890747,-0.4078621752539078,0.014843730592064945,-0.8674245815960879,-0.8597382944313998,0.0014159114814303166,-0.0011868851573960974,0.0018369653672403621,-0.01232041560584636,0.010206322410153063,-0.010849033792456003,0.0018233438927014324,0.0002981924697938234,-0.015773786591450106,-0.0026738201899462236,-0.015773238822210323,-0.0026771696095296855,0.29662455851647673,0.0018740938893441806,-0.0002682245512689514,0.0003209519648236375,-0.02509236306313958,-0.001659380733752163,0.0014289125705073667,-0.00010638058228205595,0.0001273378324139982
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.9298763275146484,-0.4078597566536334,0.014843378503816573,-0.8673900585256948,-0.8597037713610067,0.0010337832502193796,-0.0008650164912579964,0.0018168507452169707,-0.012541474266628206,0.010502921911238137,-0.014365195078596463,0.0013300900792480913,0.00021868177717461023,-0.016142873855863698,-0.0026471813552788473,-0.016142476543713872,-0.0026495979304305348,0.29662455851647673,0.001378667459799038,-0.0001001091128890716,0.00012498766108611173,-0.025683913289346792,-0.0015424531608684048,0.001447580628898105,-3.979221009033578e-05,4.969798423917524e-05
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.9398794174194336,-0.40788109881212103,0.014865731097424222,-0.8672633895739461,-0.859577102409258,0.0004505874599583581,-0.00029636407844833824,0.0023563761226862052,-0.011570462854985027,0.009311422392516144,-0.021447351907388692,0.0005186400455641247,0.00014789600807155136,-0.014606733455939656,-0.002687291461224947,-0.014606384957317595,-0.0026885135722445833,0.29662455851647673,0.0005946577746076972,0.0004292904030275108,-0.00017858711430863075,-0.023383472308774474,-0.001375670793894824,0.0008299933551965563,0.00017122551809611183,-7.126859630901189e-05
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.949934959411621,-0.40789069123239896,0.014866144644896908,-0.8672314992045358,-0.8595452120398477,0.00013820214371011724,-0.00013463071907018564,0.00024095874380867418,-0.011149355646357014,0.009447816432018273,-0.021508308392168114,0.00019220481075250538,1.680993060725518e-05,-0.014435252643630206,-0.002278782081866253,-0.014435248593130444,-0.0022788283952960057,0.29662455851647673,0.00019439341808662194,-5.393869299310009e-05,-1.4015719561454933e-05,-0.023016283326214783,-0.0010745448611027433,0.0011298729502950508,-2.1556505545182155e-05,-5.601443897195331e-06
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.9600729942321777,-0.4078999426662959,0.01486790504817502,-0.8673040529161674,-0.8596177657514793,-0.0001449116164484003,0.00018059974107549628,0.0012041565879145771,-0.010813729342946384,0.009560434468438087,-0.0181821605297737,-0.00023140886023526025,8.098299997059285e-06,-0.01430133353986856,-0.0019520523838332975,-0.014301323788247269,-0.0019517737313297435,0.29662455851647673,-0.00019060565930218782,0.0004198692599821959,-0.00025947773275696495,-0.022699696853646464,-0.0009271897310036343,0.001463724028709697,0.00016807478443892684,-0.00010389931348312596
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.9701197147369385,-0.4078861834361168,0.014859174746333505,-0.8674473588095867,-0.8597610716448986,-0.00013555262589660865,0.00019439126325838024,0.001154646716352146,-0.011332323981500381,0.0098545929113022,-0.010228201739592933,-0.000235751820150557,2.415692270042372e-05,-0.014862378044449955,-0.0021550608188698876,-0.014862350151738481,-0.0021547886088048767,0.29662455851647673,-0.00019122993665509112,0.00045188716852548013,-0.00020786873525282967,-0.02355053012216051,-0.0012963278052174547,0.0016537249004787624,0.00018089046871075482,-8.32358183617101e-05
2.8909969329833984,0.0,0.0,-0.0299999993294477,0.3700000047683716,0.0010908305412158,0.041270799934864,1.0,0.2680996358394623,0.8378345966339111,2.9800713062286377,-0.40788837294914115,0.014857779672300533,-0.867324496236826,-0.8596382090721378,-1.0856005735822096e-05,4.8245723357995176e-05,-0.0005391470454302041,-0.010469649830671833,0.009579448611438505,-0.015803033880108206,-4.363711297659267e-05,2.326596342171309e-05,-0.014091114177099275,-0.0016792571345775633,-0.014091126720874713,-0.0016792806613980956,0.29662455851647673,-4.761541685795317e-05,-1.623746212282302e-05,0.00018349292371032822,-0.022286891937353774,-0.0007931350840395503,0.0017066099497616016,-6.49644148442614e-06,7.341158651517695e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,2.990126132965088,-0.40787981649933647,0.014873707552928802,-0.8674779996168325,-0.8597917124521444,0.00012416933585013246,-4.663530350169176e-05,-0.00033127318845460396,-0.010290036908824338,0.00863506577638753,-0.008335770620595618,0.00011636820504930064,6.364995170274534e-05,-0.013258076534232152,-0.0021616260453531377,-0.013258097619754598,-0.002161587495686816,0.29662455851647673,0.0001220968716339205,3.393361027276136e-06,0.0002362771413841353,-0.02106232295302948,-0.0013535624170102742,0.0012950407863613215,1.3565796933150164e-06,9.446139839436058e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,2.9997637271881104,-0.4078834473228465,0.014868631449561898,-0.8673761021757553,-0.8596898150110672,0.0001179692617585164,2.0234563451007267e-05,-8.137230330449717e-05,-0.009809290046853877,0.008693903720930783,-0.014055423655818754,6.166477626686643e-05,0.00010258479246876462,-0.012989104458509254,-0.00175764003654209,-0.012989112806070102,-0.0017576350187372125,0.29662455851647673,8.704224614473452e-05,0.00018462610328435981,0.0002754593136104058,-0.020592686585858555,-0.0008990003632780691,0.0014102184813717818,7.381684402716993e-05,0.00011015316344722078
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,3.009969472885132,-0.40787343841997586,0.014863856472984893,-0.867268741959699,-0.8595824547950109,5.6261195281001455e-05,6.416323255499072e-05,0.0011379784178679397,-0.009771567439996782,0.007705256172255906,-0.0155089352877455,-1.1883433346729016e-05,8.450459465760811e-05,-0.012215699710297463,-0.0023730114838178664,-0.012215603545892533,-0.0023729979607271874,0.29662455851647673,4.010889302884198e-05,0.0004298440737539483,-5.33417514830126e-05,-0.019567418666663918,-0.001309803857451546,0.0006551073193576829,0.00017188426524444048,-2.133784167693247e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,3.019974946975708,-0.4078867609112603,0.014869331961249926,-0.8674787110626784,-0.8597924238979903,-3.628654196470287e-05,5.426673316229583e-05,0.0005006481471434564,-0.007020334338674291,0.005835352411192107,-0.005059144714105411,-6.479869718079533e-05,7.91961486030409e-06,-0.009002921478896472,-0.0015112368558235665,-0.009002917513955965,-0.0015112044144758856,0.29662455851647673,-4.78752547611715e-05,0.00016260119338307923,-9.65849696008088e-05,-0.01430840235625219,-0.0009675930702072828,0.0008593769818620467,6.505174203976093e-05,-3.8645257379818095e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,3.0300025939941406,-0.40788475729743184,0.014855870631454767,-0.8674101805390654,-0.8597238933743773,-9.573011012890336e-05,9.648138360767567e-05,0.000561511316666975,-0.005084955246577754,0.0044873662970131714,-0.004916543349673611,-0.00013557825523823037,-9.562848670803906e-06,-0.006718587884628193,-0.0009240145993411608,-0.006718593254275941,-0.0009239384706165506,0.29662455851647673,-0.00011924185773408357,0.00018417406901120813,-0.0001543771289872231,-0.010635834292693118,-0.0005411093616017565,0.0007818581402001266,7.370617563211262e-05,-6.178855423101717e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,3.0400843620300293,-0.4078952820007899,0.014874089369598335,-0.8672698048266582,-0.85958351766197,1.7786558718556554e-05,-8.60724828430157e-06,-0.0005650950569172427,-0.001513163340471298,0.0009796813603306972,-0.011626033988192185,1.8130829965139053e-05,7.856169477009031e-06,-0.001729899930947706,-0.0005068383288907661,-0.0017299043704302438,-0.000506828083248375,0.29662455851647673,6.340364728059798e-06,-0.00010321245894704934,0.0001510503110617254,-0.002892085181404183,-4.945931993290116e-05,-0.0003117960768147332,-4.128502276064915e-05,6.041519576925266e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,3.049933671951294,-0.407880270935971,0.01487166028733844,-0.8674539615911372,-0.8597676744264491,7.527591167251713e-06,-1.4736329369774504e-05,-0.0004274773144841489,-0.0003921476920474714,0.00022675614478165346,-7.042266036445138e-05,1.6078191358307388e-05,-3.913539922041718e-06,-0.00042773196645144967,-0.0001491426379342022,-0.00042773029350191366,-0.0001491357648721386,0.29662455851647673,4.1748829808544175e-06,-0.00010336771569119136,8.962091687333677e-05,-0.0006979368626624689,-0.00010737077302182424,-1.977738747164177e-05,-4.134754007258276e-05,3.584577337628794e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,3.0600314140319824,-0.4078808463267389,0.01487921514911314,-0.8672547247577362,-0.8595684375930481,8.89724219189184e-05,1.6785686731105747e-05,-7.281372326520148e-05,0.0009527496478654838,-0.0016069911081759637,-0.009641025965358046,4.536185491889278e-05,7.835913003262718e-05,0.0018393147831151258,-0.00032722078460662113,0.0018393090774951164,-0.00032721748164107027,0.29662455851647673,6.45716423217733e-05,0.00014023045959887768,0.000212872125598636,0.002674312348097033,2.7213563187624112e-05,-0.0010072531545786028,5.607319729894654e-05,8.51314745234981e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,3.070059061050415,-0.40787752422196166,0.01486810176377918,-0.8672970808734427,-0.8596107937087546,-8.670994776891224e-06,6.037393075555896e-05,0.0008632872248497826,0.0006467224712412001,-0.0013524486400305544,-0.004777680273348242,-5.139843905305918e-05,3.283897270328145e-05,0.0014467363300562839,-0.00039283746005707777,0.0014467646795218957,-0.00039279308844126603,0.29662455851647673,-1.9244630780436805e-05,0.0002821992591205365,-0.00011860921273906257,0.0020924712474810416,-0.00015560316945269055,-0.0008291636722777523,0.0001128804093650776,-4.7454661780381434e-05
2.990530014038086,0.0,0.0,-0.2199999988079071,0.25,0.0,0.0,1.0,0.2727415263652801,0.8378345966339111,3.0800039768218994,-0.4078827695459893,0.014862450884699032,-0.8673648196595399,-0.8596785324948518,8.914463600125108e-05,1.6251953459045553e-05,8.459760844436367e-06,0.00018551755325387179,-0.0004418721116271489,0.004775615021771238,4.587000239847089e-05,7.814624110598543e-05,0.00045586059172083275,-0.00014784737574631107,0.0004558612528193434,-0.0001478477637955613,0.29662455851647673,6.690749114736425e-05,0.0001549976965478313,0.00019343843048894455,0.000705155975686727,-0.00024066160558484603,-0.00010815251417021102,6.197715823934862e-05,7.735940571040713e-05
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.0900144577026367,-0.4078859344078429,0.014864831031394372,-0.867404725680341,-0.8597184385156529,3.494249958764901e-05,-1.888027866096027e-05,0.0006340284155108647,-3.8475452131563465e-05,-2.3281874960299935e-05,0.0006255719319259515,3.711006093428778e-05,1.415226403095317e-05,-7.471317264408095e-06,-4.4346200927811504e-05,-7.462344326868658e-06,-4.436972976094518e-05,0.29662455851647673,5.454279960643118e-05,0.0001287670450210202,-0.00011206420300942377,-1.7558656161973474e-05,-4.9834755300444914e-05,-1.8279226680029235e-05,5.149193531713998e-05,-4.481819722676287e-05
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.0998427867889404,-0.4078914374445535,0.01488199393910737,-0.8672798548421116,-0.8595935676774235,1.8617918313100077e-05,9.90449102881522e-06,0.00031299109854048126,0.0005903710016930214,-0.0010831122509587432,0.002770652498353801,4.649343165080956e-06,2.056962403609904e-05,0.0012059032566793598,-0.00025974488127208825,0.0012059096947885835,-0.00025974633647511295,0.29662455851647673,1.782240705629596e-05,0.0001060246054527581,-2.1353998041810953e-05,0.0018170605741415363,-0.00026714293997517614,-0.000447515953300966,4.2405044696504315e-05,-8.541420514829536e-06
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.110034942626953,-0.40788181953762365,0.014869324886986453,-0.8672717400712291,-0.859585452906541,-3.94329585794269e-05,1.35352188005858e-05,-0.0011997062204976406,0.0013046612207026271,-0.0016957757100137462,-0.007018737697296774,-3.599382896818422e-05,-2.1038171178019043e-05,0.0021362919147252233,-0.00011854541137274338,0.0021363171543500536,-0.00011858859339325604,0.29662455851647673,-6.87967093990112e-05,-0.00025476725514804157,0.00022632712346748837,0.00320672597533472,0.00010753251251066626,-0.0008337109736883035,-0.00010194682205139748,9.054551729041166e-05
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.120060920715332,-0.40786943998692,0.014854595042258424,-0.867324349528629,-0.8596380623639409,1.040817729756013e-05,-1.8620698889078135e-05,0.0008241012686476321,0.002433907719109754,-0.0016852888501526799,-0.0012855656281168923,2.090069939826883e-05,-4.268646909544854e-06,0.002865425657612901,0.0007439362165432315,0.002865422139815568,0.0007439189922503418,0.29662455851647673,3.812884411013892e-05,0.0001331395090296022,-0.00020231309287909412,0.004596552279834701,0.0005809167452657225,-0.0001314810896719239,5.324437445637876e-05,-8.091762784845526e-05
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.1300323009490967,-0.4078789176070132,0.01486268982907087,-0.8672776686815129,-0.8595913815168248,1.5999082970004484e-05,3.315667807761024e-05,0.000832775225130386,0.004325308993518531,-0.003570158247103732,-0.004497194841758513,-1.4675345563572466e-05,3.376344457565165e-05,0.005527998677980519,0.000946339481909483,0.005528026795340677,0.0009463517031736886,0.29662455851647673,1.542707465947468e-05,0.0002517411452397068,-0.00010922352076850137,0.00872749717996568,0.000818243792233828,-0.0007220884380538337,0.00010068189225912963,-4.369229391892006e-05
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.140014886856079,-0.40787753909084223,0.014864008481748285,-0.8673764851384386,-0.8596901979737505,0.00014774980447881223,-0.00010029508950022269,2.9594352772966124e-05,0.00513414105455637,-0.004697187365338855,0.0089297381305326,0.00017241980433517693,4.648140245737237e-05,0.006909690144396049,0.0008241089864916313,0.006909691519983071,0.0008241038838391168,0.29662455851647673,0.00017917247595924599,-9.176822222406483e-06,0.0001094069477089438,0.01093848162765997,0.0003567088980460753,-0.0008036840393310492,-3.6677101857600575e-06,4.372885605574272e-05
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.1500539779663086,-0.4078891848182425,0.01486319562512633,-0.8673170455451648,-0.8596307583804766,5.972593244909143e-05,-8.925250192523653e-05,0.00022686583013253008,0.006689075400494773,-0.0060268935349789285,0.012471502327920825,0.00010660198505833323,-1.3008185440355676e-05,0.008932059115383311,0.0011337968754468438,0.008932056164270523,0.0011337726910990097,0.29662455851647673,0.00010348177596370141,-6.537004780575165e-05,-8.531287549293595e-05,0.01416499673930121,0.0004855995864355005,-0.0009554644766111623,-2.6136053690670008e-05,-3.4108789639223325e-05
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.1599810123443604,-0.40788215636576347,0.014871260641542088,-0.8673186089632767,-0.8596323217985886,4.5550677413468435e-05,-0.00014065066648386064,-0.000723161805388242,0.0075269005126010115,-0.007021286325114642,0.011040414464203414,0.00013628897306184606,-5.729563697985615e-05,0.010232273841881724,0.0011194931936274904,0.010232315275898003,0.0011195917526073042,0.29662455851647673,9.657606695992528e-05,-0.0003758652982716215,2.492789577407469e-05,0.016154805538931834,0.0005147576027521828,-0.00133561035603603,-0.00015029574817146805,9.9650475327555e-06
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.170015573501587,-0.4078879167320641,0.014871243245068885,-0.8672747912684148,-0.8595885041037267,-6.2754821254532945e-06,-7.595761907560829e-05,0.00019960821520827895,0.00935656682480424,-0.007816679425459801,0.011235539640190268,5.3447202764759517e-05,-5.43354220390785e-05,0.012029205371919408,0.0019859602482474653,0.012029194526122793,0.0019859495797467136,0.29662455851647673,3.992735365193442e-05,-0.00013056860973477627,-0.00018229587439744718,0.019146677162690143,0.0011444727844470478,-0.0010527564062430205,-5.2219827631957606e-05,-7.290081790099306e-05
3.0900917053222656,0.0,0.0,-0.5099999904632568,0.2599999904632568,-0.0010908305412158,0.0,1.0,0.27719447016716,0.8378345966339111,3.1800339221954346,-0.40787054735452694,0.014861029455428774,-0.867322804600917,-0.8596365174362289,2.624056952058165e-05,-4.0112180005742e-05,0.0004157974271735043,0.009484927000784921,-0.008362300168732698,0.018260519884622226,4.751676060621344e-05,-6.301740638056292e-06,0.012526257547977006,0.001727650475054157,0.012526254927729463,0.0017276307177073495,0.29662455851647673,5.338212956673319e-05,3.02349423446747e-05,-0.00011246083336004069,0.019906037029729953,0.000760532496632395,-0.0012024691200397358,1.209089523661799e-05,-4.497471722765675e-05
3.190401077270508,0.0,0.0,-0.5099999904632568,0.3000000119209289,0.0,0.0,1.0,0.2816937267780304,0.8378345966339111,3.19074821472168,-0.4078728062623274,0.014869919752119695,-0.8673507995162199,-0.8596645123515317,0.00011645031054697209,-5.130616172342381e-05,-0.00020576964518312637,0.011079392765336657,-0.009610476412612397,0.01637024468518292,0.00011487690939549764,5.4738402835806064e-05,0.014512551537118104,0.00212133184779385,0.014512540273616373,0.0021213554859747363,0.29662455851647673,0.00012101863049203429,7.3311703711174746e-06,0.00018478763398908362,0.02305324830549295,0.001101463522427919,-0.0014242091748899691,2.930827199655386e-06,7.38768682301502e-05
3.190401077270508,0.0,0.0,-0.5099999904632568,0.3000000119209289,0.0,0.0,1.0,0.2816937267780304,0.8378345966339111,3.200282096862793,-0.4078797140882196,0.014870617481955454,-0.8673133417109533,-0.8596270545462652,0.00023634949252121035,-0.00019694933928591563,0.0004741944186004933,0.01246809973068073,-0.011064751166562574,0.021192348875753424,0.0003034787134111884,5.050539937949357e-05,0.01652082524726266,0.0022236372054715583,0.016520849196641155,0.002223493297559495,0.29662455851647673,0.00031614413617314023,-9.773616807812646e-06,1.602426413388115e-05,0.02621620214269562,0.001042876072347947,-0.00171216324819622,-3.9037707333243774e-06,6.400966665426368e-06
3.190401077270508,0.0,0.0,-0.5099999904632568,0.3000000119209289,0.0,0.0,1.0,0.2816937267780304,0.8378345966339111,3.210069179534912,-0.40788132894341994,0.01486656486629633,-0.8675088028224865,-0.8598225156577984,0.0003173235228209414,-0.00027516098956258274,-0.000266468936412899,0.013356730230162652,-0.011395635710295707,0.03742614059563578,0.00041557327753536294,6.08821756433562e-05,0.017351005717686697,0.0026842794690402575,0.01735098949447811,0.002684390206409524,0.29662455851647673,0.0004089508704901634,-0.00020977614765642418,0.00021456592554990628,0.027747105545551813,0.0009308340179149946,-0.001084787888396413,-8.375777435234909e-05,8.566623217252668e-05
3.190401077270508,0.0,0.0,-0.5099999904632568,0.3000000119209289,0.0,0.0,1.0,0.2816937267780304,0.8378345966339111,3.219902753829956,-0.40788468002719985,0.01486560916575894,-0.8673139503034119,-0.8596276631387237,0.0004503192904025354,-0.00028266937056464693,0.00024362783054684227,0.01393943715335985,-0.011884168493083316,0.0203340179040396,0.000508082422653475,0.00015665786975007745,0.018101984887143464,0.0028034821330075875,0.018102023053360408,0.0028033583499892174,0.29662455851647673,0.0005374156861962546,5.0276029096200084e-05,0.0003357611551105326,0.028794167252192547,0.0014916790605744796,-0.001645861496973762,2.0060444590005213e-05,0.00013399824568419394
